COUNTRY,L1,BECTUAREA,BECNURBPTCH,BECPTCHDENS,BECAWMNSHPINDX,BECAWMNNNGH,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECTPOP,BECPOPDENS,BECPRSBRT,BECPRSSUBWAY,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,LAT,LONG,POP,AREA,DENSPOP,BRT,SUBWAY,PM2.5,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,URBAN_PROF,TRANS_PROF
Brasil,Araras,2480.0384,56,1.3361,4.3217,64.8929,814.9446,1377.2671,103935.1911,4190.867531,0,0,1.036738457,10.1159436,1584.2235269999999,96.05721617,3.092587908,-22.36666674,-47.38333497,103935.1911,2480.0384,4190.867531,0,0,14.58886894,,,,,,,,,,,1,1
Brasil,Atibaia,2508.3856,112,2.4575,6.7684,60.6034,1031.6578,1874.4258,88312.50632999999,3520.684835,0,0,1.048510205,6.654968789,1270.026858,115.48155109999999,3.002345845,-23.11666667,-46.54999913,88312.50632999999,2508.3856,3520.684835,0,0,13.48850575,,,,,,,,,,,1,5
Brasil,Santos,22155.9372,766,1.1046,5.7116,61.5425,1085.5085,3397.5712,1643599.424,7418.327391,0,0,1.026630777,4.743759202,860.9452781,104.09263,3.108769254,-23.95469701,-46.309490600000004,1643599.424,22155.9372,7418.327391,0,0,17.72114821,,,,,,,,,,,3,5
Brasil,Barretos,2214.2664,72,2.0173,4.9565,60.3965,1264.4336,2038.0596,104524.0048,4720.472428,0,0,1.01913611,11.68980719,1833.396568,90.22757434,3.3735325510000003,-20.5499991,-48.54999906,104524.0048,2214.2664,4720.472428,0,0,12.78376384,,,,,,,,,,,1,2
Brasil,Bauru,6087.6964,164,1.5381,6.7302,60.8597,1812.0407,3173.7568,335997.1022,5519.28732,0,0,1.0258169259999999,10.05279367,1655.903619,93.87343271,3.318487311,-22.31666749,-49.06666546,335997.1022,6087.6964,5519.28732,0,0,11.69827586,,,,,,,,,,,2,2
Brasil,Birigui,2052.8105,65,1.9855,3.5878,64.6655,967.2553,1542.5028,105092.5534,5119.448628,0,0,1.010677291,11.28047749,1812.719698,90.96709335,3.3648728560000003,-21.29999914,-50.31666546,105092.5534,2052.8105,5119.448628,0,0,11.20734341,,,,,,,,,,,1,2
Brasil,Botucatu,2379.6018,57,1.3806,4.9886,61.7682,1041.378,1806.8539,105330.94099999999,4426.413724,0,0,1.028569078,9.614991355,1585.24528,94.81783679,3.299650632,-22.86666669,-48.43333433,105330.94099999999,2379.6018,4426.413724,0,0,12.52769231,,,,,,,,,,,1,2
Brasil,Braganca Paulista,2292.2112,96,2.2226,6.5707,62.4021,770.9354,1452.6664,112556.6163,4910.397226,0,0,1.041307356,8.236424944,1355.8307320000001,98.46040759999998,3.001990333,-22.95000072,-46.56666547,112556.6163,2292.2112,4910.397226,0,0,13.40838852,,,,,,,,,,,1,1
Brasil,Campinas,42335.4798,1453,1.9001,7.9871,60.9236,3225.0125,5825.1778,2111820.583,4988.301965,1,0,1.041260045,7.868052432000001,1382.274262,104.31210279999999,3.0241304089999996,-22.90007967,-47.08350276,2111820.583,42335.4798,4988.301965,1,0,16.08954227,,,,,,,,,,,4,1
Brasil,Catanduva,2314.1733,67,1.7387,6.1636,60.3878,1225.8415,2041.1622,100949.9829,4362.2544100000005,0,0,1.01989252,11.24968511,1808.398499,93.68436846,3.316030534,-21.13333308,-48.96666708,100949.9829,2314.1733,4362.2544100000005,0,0,13.22310757,,,,,,,,,,,1,2
Brasil,Franca,5723.6385,93,0.9291,5.9087,61.1586,2267.1246,3964.8301,316080.5508,5522.36952,0,0,1.019035821,9.783380301000001,1647.62162,98.14376886,3.2231925710000002,-20.53333265,-47.40000142,316080.5508,5723.6385,5522.36952,0,0,10.2303263,,,,,,,,,,,2,2
Brasil,Guaratingueta,2142.8074,67,1.757,4.6222,60.3647,568.7814,1012.1915,97870.91163999999,4567.409693,0,0,1.055555565,7.890762916,1350.581206,103.9212402,2.944892473,-22.81666745,-45.2166671,97870.91163999999,2142.8074,4567.409693,0,0,11.31927711,,,,,,,,,,,1,1
Brasil,Itapetininga,1936.1712,48,1.3818,6.7323,62.1228,847.9667,1521.3184,111958.3207,5782.463353,0,0,1.028888966,9.6810567,1556.9918189999999,94.99875971,3.14228271,-23.60000028,-48.0499991,111958.3207,1936.1712,5782.463353,0,0,13.93887839,,,,,,,,,,,1,2
Brasil,Jau,2501.3721,53,1.2515,5.8881,60.2266,1209.8804,2048.3908,119922.8458,4794.286561999999,0,0,1.028750894,10.01383406,1627.585994,98.3192922,3.210416667,-22.29999905,-48.54999906,119922.8458,2501.3721,4794.286561999999,0,0,14.06166667,,,,,,,,,,,1,2
Brasil,Jundiai,10657.7248,568,2.8389,10.2105,61.2062,2860.0624,5369.2921,505006.4847,4738.414582,0,0,1.068966353,5.995193212999999,1107.414085,110.5021188,2.804092877,-23.18333225,-46.86666479,505006.4847,10657.7248,4738.414582,0,0,15.37082067,,,,,,,,,,,3,5
Brasil,Limeira,5414.9366,103,1.2088,7.2402,60.4263,3170.949,4989.7411,252167.8817,4656.89152,0,0,1.0293159840000001,8.980394887000001,1431.032262,94.44619165,3.090921428,-22.56659027,-47.40077624,252167.8817,5414.9366,4656.89152,0,0,15.53453947,,,,,,,,,,,2,2
Brasil,Marilia,3885.208,47,0.7193,7.3178,60.9546,1982.4569,3333.9296,207193.7544,5332.884308,0,0,1.0287197,10.59155634,1672.2526289999998,92.97033975,3.1900277860000004,-22.21503758,-49.92153457,207193.7544,3885.208,5332.884308,0,0,10.279138099999999,,,,,,,,,,,2,2
Brasil,Mogi Guacu,5076.4428,171,2.077,5.3552,61.1363,1422.6826,2307.3665,192044.2785,3783.0428450000004,0,0,1.029971965,8.593345948,1456.375693,102.89210250000001,3.09093642,-22.36666674,-46.950000700000004,192044.2785,5076.4428,3783.0428450000004,0,0,12.86942149,,,,,,,,,,,2,1
Brasil,Ourinhos,2305.8882,42,1.1277,4.6883,60.8172,1244.4851,2009.9933,96441.36248,4182.392156,0,0,1.044044219,9.500729816,1567.20179,97.62634378,3.203153426,-22.98333351,-49.86666485,96441.36248,2305.8882,4182.392156,0,0,12.9391635,,,,,,,,,,,1,1
Brasil,Piracicaba,6023.6946,154,1.4719,7.7479,60.6751,1983.5702,3445.3899,307074.0827,5097.765206,0,0,1.041833038,8.850236162,1482.424814,98.03240948,3.0096940969999997,-22.71666708,-47.63333495,307074.0827,6023.6946,5097.765206,0,0,15.53096614,,,,,,,,,,,2,1
Brasil,Presidente Prudente,3866.9438,97,1.465,4.9611,60.3977,997.4234,1707.8491,191073.693,4941.211732,0,0,1.024880083,12.58711848,1786.081984,83.81725012,3.1918567189999996,-22.11666665,-51.36666482,191073.693,3866.9438,4941.211732,0,0,9.432704402999999,,,,,,,,,,,1,3
Brasil,Ribeirao Preto,10392.3086,206,1.2091,8.0797,60.631,4985.6744,8173.5785,564688.2071,5433.71734,0,0,1.033750272,9.589914508,1622.040274,98.04670539,3.0767737489999996,-21.16666588,-47.79999912,564688.2071,10392.3086,5433.71734,0,0,16.0,,,,,,,,,,,3,1
Brasil,Rio Claro,3446.2818,39,0.7140000000000001,5.7249,60.6883,2058.8714,3263.052,167050.9069,4847.281908,0,0,1.030361575,9.469356997,1567.0303509999999,95.27059195,3.246657066,-22.39999953,-47.54999914,167050.9069,3446.2818,4847.281908,0,0,15.35769231,,,,,,,,,,,2,2
Brasil,Sao Carlos,4236.9304,68,0.9732,5.7233,62.4281,2055.3685,3389.4348,195197.9322,4607.060589,0,0,1.026327443,9.070346932,1480.891776,96.20400606,3.154462052,-22.01666628,-47.90000138,195197.9322,4236.9304,4607.060589,0,0,13.00704225,,,,,,,,,,,2,2
Brasil,Sao Jose do Rio Preto,7396.6431,149,1.2596,6.1884,61.8593,3308.5763,5291.3872,368255.7371,4978.682743,0,0,1.021336635,11.51866896,1795.676827,91.61443139,3.246361663,-20.812949,-49.382358,368255.7371,7396.6431,4978.682743,0,0,11.72014052,,,,,,,,,,,2,2
Brasil,Sao Jose dos Campos,10492.0104,313,1.6698,6.1753,61.043,1744.5775,3116.7536,706739.2931,6735.969747,0,0,1.0501096909999998,8.084291646,1365.443332,100.0790988,2.871180423,-23.226409,-45.891853999999995,706739.2931,10492.0104,6735.969747,0,0,13.70546737,,,,,,,,,,,3,1
Brasil,Sao Paulo,170710.4878,2342,0.9563,11.9968,60.7869,91910.5028,131858.8829,18924486.19,11085.720870000001,1,1,1.05769919,8.753989426,1488.240307,101.5833473,2.89227209,-23.580999,-46.62299658,18924486.19,170710.4878,11085.720870000001,1,1,15.99097292,,,,,,,,,,,4,1
Brasil,Sertaozinho,1864.7104,32,1.0484,5.5614,61.5624,1069.9573,1751.3134,94079.66475,5045.270565,0,0,1.021330042,10.53211352,1766.682858,97.91984879,3.2869772189999997,-21.13333308,-47.98333351,94079.66475,1864.7104,5045.270565,0,0,15.38810198,,,,,,,,,,,1,2
Brasil,Sorocaba,9514.6272,394,2.383,12.6611,60.6707,4527.1716,7866.816,593283.2326,6235.490567,1,0,1.042799859,9.086062496,1542.3768910000001,99.18125431,2.9283101210000004,-23.48333346,-47.45000066,593283.2326,9514.6272,6235.490567,1,0,16.96207332,,,,,,,,,,,3,1
Brasil,Tatui,1566.9885,33,1.1966,5.3477,60.3667,748.3925,1317.1124,79000.32315,5041.5333310000005,0,0,1.032256034,8.009100742000001,1392.2184300000001,102.63116409999999,3.097060196,-23.3500003,-47.84999836,79000.32315,1566.9885,5041.5333310000005,0,0,15.72984749,,,,,,,,,,,1,4
Brasil,Taubate,5399.1,140,1.4656,4.3272,61.6361,1249.8275,2211.3343,306178.732,5670.921671,0,0,1.042446646,8.078794836,1365.308183,100.4954677,2.9620155039999996,-23.03333275,-45.54999911,306178.732,5399.1,5670.921671,0,0,11.95744681,,,,,,,,,,,2,1
Brasil,Aracaju,7072.4638,149,1.1899,4.5405,61.0335,1494.2068,2645.6223,633498.7432,8957.248928,0,0,1.0414409070000001,11.18256794,1649.9485550000002,89.74924119,2.988550816,-10.91099699,-37.06000157,633498.7432,7072.4638,8957.248928,0,0,4.753481894,,,,,,,,,,,2,1
Brasil,Araguaina,3227.9364,108,2.0234,5.2464,60.7975,1470.6688,2431.8563,138728.4535,4297.739532,0,0,1.015788267,9.581751022,1746.5910809999998,104.51828259999999,3.3482891460000004,-7.198507049,-48.19642054,138728.4535,3227.9364,4297.739532,0,0,6.294117647,,,,,,,,,,,2,2
Brasil,Palmas,5815.0848,168,1.4206,4.6696,61.2383,542.8467,1104.0006,218715.7842,3761.182722,0,0,1.04704997,9.590962555,1732.565286,107.8366035,3.024715011,-10.249091,-48.324286,218715.7842,5815.0848,3761.182722,0,0,5.769776322999999,,,,,,,,,,,1,1
Brasil,Tubarao,2603.0738,86,1.9806,5.3523,60.4929,862.0143,1437.9125,96630.73816000001,3712.1836200000002,0,0,1.0203382090000002,6.744038757999999,1273.757676,106.8292853,2.931949954,-28.47608461,-49.02190718,96630.73816000001,2603.0738,3712.1836200000002,0,0,7.911949686,,,,,,,,,,,1,4
Brasil,Bento Goncalves,1508.1312,48,1.7048,4.4733,61.3192,484.6049,904.7482,88913.39365,5895.6053950000005,0,0,1.051878692,7.334492407999999,1294.123855,99.82853186,2.769168357,-29.167888,-51.53896091,88913.39365,1508.1312,5895.6053950000005,0,0,5.869325997000001,,,,,,,,,,,1,1
Brasil,Caraguatatuba,2624.67,60,1.3317,7.5596,60.7129,1455.2104,2497.9539999999997,89468.43897,3408.7500130000003,0,0,1.029142014,9.095859027000001,1503.866566,95.27752282,2.985113422,-23.62291527,-45.40402603,89468.43897,2624.67,3408.7500130000003,0,0,14.28297055,,,,,,,,,,,2,1
Brasil,Parobe,1921.412,43,1.2718,4.7623,60.5319,522.1412,918.7669999999999,96573.14305,5026.160114,0,0,1.022996147,6.654777692000001,1205.300876,104.7003443,2.868101761,-29.62516513,-50.83155417,96573.14305,1921.412,5026.160114,0,0,7.61426844,,,,,,,,,,,1,4
Brasil,Rio das Ostras,2503.7103,39,0.9239,7.1118,60.3609,1456.9646,2456.451,110947.0123,4431.304437,0,0,1.0216352709999998,9.642836174,1621.702099,98.53984765,2.95570984,-22.52482134,-41.94846881,110947.0123,2503.7103,4431.304437,0,0,10.20431894,,,,,,,,,,,2,2
Chile,Arica,2231.7306,33,0.9288,5.1841,60.7143,1338.7358,2131.2769,174356.3126,7812.607824,0,0,1.028032366,16.88473059,1951.584463,69.63440094,3.061524664,-18.48333348,-70.33333581,174356.3126,2231.7306,7812.607824,0,0,13.55560988,,,,,,,,,,,1,3
Chile,Iquique,1196.73,10,0.5322,2.8948,60.2539,756.3894,1187.5717,151507.4029,12660.11573,0,0,1.026568004,13.77836725,1898.8923489999997,80.69875326,3.1985080810000004,-20.22100207,-70.14899669,151507.4029,1196.73,12660.11573,0,0,11.92115849,,,,,,,,,,,1,3
Chile,Antofagasta,2806.739,26,0.5857,5.0731,63.9291,1675.4854,2649.8521,269125.9347,9588.559491,0,0,1.038270275,17.00197325,2037.068987,70.24104618,3.054798182,-23.64100205,-70.39899865,269125.9347,2806.739,9588.559491,0,0,9.098618967,,,,,,,,,,,1,3
Chile,Calama,2095.7396,68,2.0194,3.6949,61.0076,1035.126,1663.154,126059.9544,6015.056945,0,0,1.039930082,13.91841794,1715.8583640000002,73.34722971,3.0923730710000004,-22.4666671,-68.93333432,126059.9544,2095.7396,6015.056945,0,0,12.59612431,,,,,,,,,,,1,3
Chile,Copiapo,2084.6688,37,1.0365,5.8134,61.1041,904.0457,1547.9972,122893.2276,5895.092631,0,0,1.04942561,11.95179779,1509.564111,72.95958211,2.8719538260000004,-27.36000006,-70.33200259,122893.2276,2084.6688,5895.092631,0,0,6.999938332999999,,,,,,,,,,,1,1
Chile,La Serena-Coquimbo,4881.3324,102,1.2186,4.1656,63.9043,805.4547,1381.1253,322365.078,6604.041891,0,0,1.052677027,14.33989701,1750.9307420000002,71.42947306,2.897184268,-29.90777769,-71.25416554,322365.078,4881.3324,6604.041891,0,0,6.540496934,,,,,,,,,,,1,3
Chile,Valparaiso-Vina del Mar,6777.3625,125,1.0927,5.1778,62.5991,1316.9152,2222.8278,682064.0549,10063.86048,0,1,1.056528522,12.42148473,1685.7617940000002,77.39573606,2.708319375,-33.04777901,-71.60111233,682064.0549,6777.3625,10063.86048,0,1,14.52479711,,,,,,,,,,,1,1
Chile,Quillota,1288.9797,47,2.1102,5.5867,61.8898,698.3541,1206.7357,77741.65449,6031.253742,0,0,1.055248441,10.69935312,1371.709459,75.71103442,2.83363472,-32.88333499,-71.26667014,77741.65449,1288.9797,6031.253742,0,0,15.29245283,,,,,,,,,,,1,1
Chile,San Antonio,1019.0701,17,0.9087,3.7663,74.045,306.382,562.4625,76950.77911,7551.078837000001,0,0,1.034664542,10.09650665,1442.256085,83.42670269,3.11077993,-33.59333413,-71.62166594,76950.77911,1019.0701,7551.078837000001,0,0,15.42243767,,,,,,,,,,,4,1
Chile,Santiago,62597.9007,573,0.6552,8.4492,60.7183,41027.9105,57316.7458,6029640.848999999,9632.340343,1,1,1.04217949,11.81599237,1594.77413,79.65512449,2.952475092,-33.47502305,-70.64751555,6029640.848999999,62597.9007,9632.340343,1,1,21.80570942,,,,,,,,,,,4,1
Chile,Rancagua,4381.8335,115,1.5157,4.7563,61.031000000000006,1376.9742,2384.2721,244990.6256,5591.057288,0,0,1.051435792,10.64736774,1338.215351,73.6771436,2.784887327,-34.16666778,-70.74999986,244990.6256,4381.8335,5591.057288,0,0,19.34370498,,,,,,,,,,,2,1
Chile,Talca,3476.43,76,1.4031,4.8016,61.3446,1935.6377,3015.8805,213791.7771,6149.750667,0,0,1.030547814,12.53668313,1548.074346,72.63739213,2.9177664969999997,-35.42300104,-71.6599977,213791.7771,3476.43,6149.750667,0,0,15.70700637,,,,,,,,,,,2,1
Chile,Curico,2128.8592,52,1.4809,3.6134,61.0775,872.6293,1439.3182,103982.0385,4884.400031,0,0,1.037260904,10.33406527,1324.417593,74.45922174,2.785650022,-34.98333351,-71.2333297,103982.0385,2128.8592,4884.400031,0,0,11.97734139,,,,,,,,,,,1,1
Chile,Concepcion,5943.8716,92,0.9207,7.5399,60.6047,3158.414,5309.6630000000005,488671.4039,8221.434922,1,0,1.057636161,10.1298034,1307.62206,75.45806985,2.8561829060000004,-36.82600195,-73.05499764,488671.4039,5943.8716,8221.434922,1,0,8.968826108,,,,,,,,,,,2,1
Chile,Chillan,2870.5485,57,1.2247,4.051,60.6978,1400.5463,2270.7337,167761.3343,5844.222686,0,0,1.034981124,10.78324141,1319.850391,69.73888571,2.7456370660000005,-36.612621999999995,-72.106459,167761.3343,2870.5485,5844.222686,0,0,10.54946524,,,,,,,,,,,1,1
Chile,Los Angeles,1773.7178,67,2.269,5.0701,60.7064,988.9399,1646.3431,105669.839,5957.526500999999,0,0,1.02966097,12.33570197,1431.400625,66.85576515,2.7825054,-37.46204968,-72.35262433,105669.839,1773.7178,5957.526500999999,0,0,7.587507034,,,,,,,,,,,1,1
Chile,Temuco,3545.098,62,1.0875,4.065,61.573,1459.3282,2346.9658,288569.3041,8139.948213,0,0,1.039014822,11.99575993,1514.963439,73.63631326,2.9483072439999995,-38.728998,-72.57599956,288569.3041,3545.098,8139.948213,0,0,10.18341969,,,,,,,,,,,1,1
Chile,Valdivia,1708.021,70,2.2013,5.4805,60.4573,658.1906,1225.3762,143276.1026,8388.43237,0,0,1.051394526,10.77826627,1296.049681,70.89648765,2.909847764,-39.819586,-73.24521,143276.1026,1708.021,8388.43237,0,0,7.81003937,,,,,,,,,,,1,1
Chile,Osorno,2135.8768,74,2.0046,5.8774,60.5141,1103.0271,1906.3611,136700.2242,6400.182789,0,0,1.0401032190000001,10.42564278,1326.4888429999999,74.25721674,2.902539748,-40.56666548,-73.15000137,136700.2242,2135.8768,6400.182789,0,0,8.381800197999999,,,,,,,,,,,1,1
Chile,Puerto Montt,2491.651,58,1.4166,4.3324,60.5722,1232.9207,2025.8912,140484.2935,5638.203340999999,0,0,1.062719248,10.6469571,1389.276152,76.7428693,2.875247525,-41.47499693,-72.95200159999999,140484.2935,2491.651,5638.203340999999,0,0,4.527887324,,,,,,,,,,,1,1
Chile,Punta Arenas,2164.2304,32,0.9161,4.0525,61.6262,1071.7933,1729.8807,105761.9119,4886.814797999999,0,0,1.034987816,8.015162373999999,1067.764517,77.53869489,3.052469865,-53.16616806,-70.93465171,105761.9119,2164.2304,4886.814797999999,0,0,3.0497959860000003,,,,,,,,,,,1,1
Colombia,Apartado,427.14,4,0.4965,3.8388,60.0015,226.1667,426.6002,126641.9672,29648.819410000004,0,0,1.01885302,21.37943737,2145.630039,59.50669512,3.0720257230000003,7.900000107,-76.65000138,126641.9672,427.14,29648.819410000004,0,0,6.244493392000001,,,,,,,,,,,1,3
Colombia,Medellin,13021.1972,242,1.2233,6.6016,60.602,6080.0914,9237.1751,3217234.7739999997,24707.6673,1,1,1.066864985,11.67614643,1743.607661,86.77923788,2.917760358,6.240996044,-75.59199866,3217234.7739999997,13021.1972,24707.6673,1,1,7.99871959,,,,,,,,,,,3,1
Colombia,Barranquilla,9923.851999999999,95,0.6672,4.4227,60.5148,5898.501,8463.5318,1713043.845,17261.887730000002,1,0,1.017863275,13.6704907,1917.446707,80.36359029,3.207620351,10.963889,-74.796389,1713043.845,9923.851999999999,17261.887730000002,1,0,7.501228501,,,,,,,,,,,3,3
Colombia,Cartagena,5761.351,95,1.0174,6.3442,60.3884,2457.8557,3983.5959999999995,854880.7071,14838.20124,1,0,1.040165188,12.72131563,1693.985565,77.51895051,2.899724328,10.41399896,-75.53400259,854880.7071,5761.351,14838.20124,1,0,7.290275762,,,,,,,,,,,2,3
Colombia,Tunja,508.1391,21,1.8331,3.3357,60.0811,58.4984,131.8856,142329.1349,28009.827,0,0,1.0480261990000002,16.20546802,2021.998855,75.61825081,2.962143273,5.546996963,-73.36199664,142329.1349,508.1391,28009.827,0,0,8.719745223,,,,,,,,,,,1,3
Colombia,Manizales,1190.7007,37,1.6746,5.3386,62.0584,490.6716,910.5055,295040.1614,24778.71516,0,0,1.073092051,20.2623657,2347.892601,68.31368338,2.991576414,5.0688889999999995,-75.5175,295040.1614,1190.7007,24778.71516,0,0,9.95923913,,,,,,,,,,,1,3
Colombia,Florencia,884.0694,23,1.4772,4.3591,60.1849,490.6021,864.035,138573.3234,15674.47413,0,0,1.049680795,6.9366813270000005,1049.569859,87.20073092,2.961089494,1.60599601,-75.61500271,138573.3234,884.0694,15674.47413,0,0,6.829621958,,,,,,,,,,,1,5
Colombia,Yopal,1097.73,25,1.423,3.1879,60.3981,639.8823,1024.1159,91558.05996,8340.67211,0,0,1.022805559,16.23468218,2047.5686420000002,73.2439436,3.2542510119999997,5.349999932,-72.38333121,91558.05996,1097.73,8340.67211,0,0,10.11521418,,,,,,,,,,,1,3
Colombia,Popayan,1397.1594,26,1.0881,5.0978,60.6476,745.4769,1275.0037,188173.5067,13468.28614,0,0,1.05255143,14.01921876,1713.82547,72.36460044,2.9377580180000002,2.420001028,-76.60400372,188173.5067,1397.1594,13468.28614,0,0,4.0,,,,,,,,,,,1,3
Colombia,Valledupar,2628.6288,28,0.6629999999999999,5.026,60.4928,1577.0333,2533.8796,361980.6857,13770.6975,0,0,1.012171763,14.92632682,2076.484026,78.7640571,3.345797785,10.4833,-73.25,361980.6857,2628.6288,13770.6975,0,0,7.319313305,,,,,,,,,,,2,3
Colombia,Quibdo,796.32,24,1.7376,4.846,60.1197,449.301,779.3198,103253.8355,12966.374759999999,0,0,1.059443078,3.5750981630000003,654.1221291,101.2848613,2.610714286,5.699999753999999,-76.63333116,103253.8355,796.32,12966.374759999999,0,0,4.617035775,,,,,,,,,,,1,5
Colombia,Monteria,2066.2188,43,1.25,4.2183,60.7792,1036.1861,1725.0662,349582.6605,16918.9467,0,0,1.016462678,15.94361644,2002.1340910000001,71.91057964,3.2262295080000003,8.748056,-75.881389,349582.6605,2066.2188,16918.9467,0,0,7.586750789,,,,,,,,,,,1,3
Colombia,Bogota,35673.3168,363,0.7124,6.4454,60.7517,20623.6926,29460.2401,7818227.0879999995,21916.186859999998,1,0,1.042867714,14.031479000000001,1902.299105,79.30443196,2.929520925,4.630220967,-74.08051163,7818227.0879999995,35673.3168,21916.186859999998,1,0,12.9544171,,,,,,,,,,,4,3
Colombia,Neiva,2674.4382,62,1.3817,5.859,62.2803,1477.0148,2478.16,309361.7189,11567.345640000001,0,0,1.01887049,17.0785125,1999.1754640000001,68.17900476,3.303744799,2.928995997,-75.28400064,309361.7189,2674.4382,11567.345640000001,0,0,7.37214886,,,,,,,,,,,1,3
Colombia,Riohacha,1323.63,20,0.9465,2.7386,60.2942,716.3131,1143.5099,178875.0655,13513.97788,0,0,1.016332428,13.26736966,1928.0385469999999,80.79616077,3.3978102189999997,11.55200394,-72.89800164,178875.0655,1323.63,13513.97788,0,0,5.833071485,,,,,,,,,,,1,3
